,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
37022,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37023,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37024,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37025,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37026,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37027,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37028,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37029,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37030,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37031,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37032,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37033,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37034,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37035,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37036,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37037,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37038,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37039,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37040,1.028569628015253,1.0285696280152528,0.9727696382494826,1.028569628015253,1.0466304866795244,,0.6172417697303416,Not-violated,Violated,Not-violated,Violated,Violated,Not-violated
37041,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37042,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37043,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37044,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37045,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37046,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37047,1.364859022786952,1.364859022786952,1.3533340369658897,1.364859022786952,1.360315213596484,,1.0818511247006646,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37048,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37049,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37050,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37051,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37052,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37053,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37054,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37055,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37056,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37057,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37058,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37059,1.237527183070211,1.237527183070211,1.4623826119161931,1.237527183070211,d/0,1.4239618929937328,0.9291687604839372,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
37060,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37061,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37062,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37063,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37064,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37065,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37066,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37067,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37068,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37069,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37070,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37071,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37072,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37073,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37074,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37075,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37076,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37077,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37078,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37079,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37080,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37081,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
37082,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37083,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37084,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
37085,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37086,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37087,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37088,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37089,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37090,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37091,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37092,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37093,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37094,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37095,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37096,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37097,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37098,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37099,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37100,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37101,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37102,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37103,,,,,,,0.9756868738623362,Violated,Violated,Violated,Violated,Violated,Violated
37104,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37105,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37106,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37107,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37108,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37109,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37110,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37111,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
37112,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37113,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37114,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37115,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37116,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37117,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37118,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37119,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37120,1.0888999753452238,1.0888999753452238,-0.0,1.0888999753452238,1.09005965871649,,0.6829081047004717,Not-violated,Violated,Not-violated,Violated,Violated,Not-violated
37121,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37122,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37123,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37124,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37125,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
37126,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37127,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37128,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37129,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37130,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37131,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
37132,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37133,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37134,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37135,,,,,,,0.9405350866291066,Violated,Violated,Violated,Violated,Violated,Violated
37136,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37137,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37138,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37139,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37140,,,0.639031859650177,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37141,0.9681958901927021,0.9681958901927021,0.8562779956715776,0.9681958901927021,0.9376369622275834,,0.605797499372304,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37142,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37143,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37144,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37145,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37146,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37147,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37148,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37149,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37150,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37151,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37152,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37153,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37154,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37155,1.0909076040735128,1.0909076040735128,1.0871069405766933,1.0909076040735128,1.0904865101545496,,0.6884572217893625,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37156,,,,,,,1.8318250155852978,Violated,Violated,Violated,Violated,Violated,Violated
37157,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37158,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37159,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37160,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37161,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37162,d/0,d/0,,d/0,,,,NA -> d/0,something happend,NA -> d/0,something happend,something happend,something happend
37163,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37164,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37165,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37166,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37167,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37168,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37169,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37170,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37171,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37172,,,1.0698684111500645,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37173,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37174,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37175,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37176,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37177,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
37178,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37179,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37180,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37181,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37182,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37183,0.9681898316879866,0.9681898316879866,,0.9681898316879866,1.1639054711387646,,0.7604688022513466,Not-violated,Violated,Not-violated,Violated,Violated,Not-violated
37184,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37185,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37186,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37187,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37188,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37189,0.9783338604288463,0.9783338604288463,1.0254113998874028,0.9783338604288463,0.970457702900224,1.1836420217826031,0.5235863374812598,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
37190,1.3642988938854619,1.3642988938854619,1.348672286372031,1.3642988938854619,1.368517328860795,,1.0798705879340924,Not-violated,Violated,Not-violated,Violated,Violated,Not-violated
37191,,,,,,,1.385428809648477,Violated,Violated,Violated,Violated,Violated,Violated
37192,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37193,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37194,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
37195,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37196,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37197,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37198,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37199,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37200,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37201,,,d/0,,d/0,,,Violated,NA -> d/0,Violated,NA -> d/0,Violated,Violated
37202,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37203,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37204,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37205,0.7276345263823876,0.7276345263823876,,0.7276345263823876,0.5099633019686151,,0.19144408195771734,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37206,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37207,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37208,,,d/0,,d/0,,,Violated,NA -> d/0,Violated,NA -> d/0,Violated,Violated
37209,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37210,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37211,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37212,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37213,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37214,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37215,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37216,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37217,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37218,0.7529746827658885,0.7529746827658886,,0.7529746827658885,0.7029189307217687,,0.2711893730418441,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37219,,,,,,,0.7909873504355756,Violated,Violated,Violated,Violated,Violated,Violated
37220,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37221,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37222,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37223,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37224,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37225,,,0.6765259604934999,,,,0.6615632381579821,Violated,Violated,Violated,Violated,Violated,Violated
37226,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37227,,,,,,,0.6924611526112329,Violated,Violated,Violated,Violated,Violated,Violated
37228,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37229,1.3840279815312084,1.3840279815312084,1.513477491850006,1.3840279815312084,1.4681475560219628,1.5707081567695356,1.1322915013076411,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
37230,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37231,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37232,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37233,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37234,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37235,,,,,,,0.6853142072764582,Violated,Violated,Violated,Violated,Violated,Violated
37236,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37237,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37238,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37239,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37240,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37241,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37242,,,,,,,1.0947677527269741,Violated,Violated,Violated,Violated,Violated,Violated
37243,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37244,,,,,,,1.099725999947299,Violated,Violated,Violated,Violated,Violated,Violated
37245,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37246,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37247,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37248,0.9829007277151565,0.9829007277151564,0.6365141682948128,0.9829007277151565,0.9531153522263286,,0.6108643020548935,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37249,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37250,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37251,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37252,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37253,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37254,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37255,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37256,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37257,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
37258,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37259,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37260,,,,,,,0.6571577614973405,Violated,Violated,Violated,Violated,Violated,Violated
37261,1.0006175255190992,1.000617525519099,0.8932239510170858,1.0006175255190992,0.9864633661435193,,0.666278442414676,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37262,,,,,,,1.2798542258336674,Violated,Violated,Violated,Violated,Violated,Violated
37263,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37264,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37265,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37266,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37267,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37268,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37269,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37270,,,,,,d/0,,Violated,Violated,Violated,Violated,NA -> d/0,Violated
37271,,,,,d/0,,d/0,Violated,Violated,Violated,NA -> d/0,Violated,NA -> d/0
37272,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37273,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37274,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37275,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37276,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37277,,,1.3745654628877375,,,,1.3671426667050999,Violated,Violated,Violated,Violated,Violated,Violated
37278,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37279,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37280,,,,,,d/0,0.6019239717322894,Violated,Violated,Violated,Violated,NA -> d/0,Violated
37281,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37282,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37283,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37284,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37285,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37286,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37287,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37288,,,,,d/0,,d/0,Violated,Violated,Violated,NA -> d/0,Violated,NA -> d/0
37289,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37290,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37291,,,,,,,0.5297061990576545,Violated,Violated,Violated,Violated,Violated,Violated
37292,,,,,,,1.4844399372787156,Violated,Violated,Violated,Violated,Violated,Violated
37293,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37294,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
37295,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37296,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37297,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37298,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37299,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37300,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37301,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37302,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37303,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37304,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37305,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37306,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37307,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37308,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37309,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37310,,,,,,,0.6931471805599453,Violated,Violated,Violated,Violated,Violated,Violated
37311,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37312,1.0797812768096198,1.0797812768096198,1.085293731535937,1.0797812768096198,1.0760455818491974,1.238056239547703,0.667431707658747,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
37313,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37314,,,,,,,0.5739644913933235,Violated,Violated,Violated,Violated,Violated,Violated
37315,,,d/0,,,,,Violated,NA -> d/0,Violated,Violated,Violated,Violated
37316,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37317,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37318,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37319,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37320,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37321,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37322,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37323,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37324,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37325,0.8626470500723485,0.8626470500723487,,0.8626470500723485,0.6222085330940089,,0.362210557135449,Not-violated,Violated,Not-violated,Not-violated,Violated,Not-violated
37326,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37327,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37328,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37329,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37330,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37331,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37332,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37333,,,0.7867012379169145,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
37334,,,,,,d/0,,Violated,Violated,Violated,Violated,NA -> d/0,Violated
37335,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37336,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37337,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37338,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37339,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37340,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37341,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37342,,,,,,,0.6036372515003262,Violated,Violated,Violated,Violated,Violated,Violated
37343,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37344,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37345,,,,,,,1.5416743039714074,Violated,Violated,Violated,Violated,Violated,Violated
37346,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37347,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37348,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37349,,,,,,d/0,,Violated,Violated,Violated,Violated,NA -> d/0,Violated
37350,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37351,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37352,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37353,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37354,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37355,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37356,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37357,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37358,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37359,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37360,,,,,,,d/0,Violated,Violated,Violated,Violated,Violated,NA -> d/0
37361,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37362,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37363,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37364,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37365,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37366,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37367,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37368,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37369,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37370,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37371,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37372,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37373,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37374,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37375,,,,,d/0,,,Violated,Violated,Violated,NA -> d/0,Violated,Violated
37376,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
37377,,,,,,,,Violated,Violated,Violated,Violated,Violated,Violated
