,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
988,0.45056120886630463,0.45056120886630463,0.9165525293817653,0.45056120886630463,d/0,0.8608513906312316,0.45056120886630463
989,,,,,,,
990,,,,,d/0,,
991,,,,,,,
992,,,,,d/0,,
993,,,,,d/0,,
994,,,,,,,
995,,,,,,,
996,,,,,,,
997,,,,,,,
998,,,,,,,
999,,,,,,,
1000,,,,,,,
1001,,,,,d/0,,
1002,,,,,,,
1003,,,,,,,
1004,,,,,d/0,,
1005,,,,,,,
1006,,,,,d/0,,
1007,,,,,,,
1008,,,,,,,
1009,,,,,,d/0,0.6774944044487072
1010,,,,,,,
1011,,,,,,,
1012,,,,,,,
1013,,,,,d/0,,
1014,,,,,,,
1015,,,,,,,
1016,,,,,d/0,,
1017,,,,,d/0,,
1018,,,,,,,
1019,d/0,d/0,,d/0,,,
1020,,,,,,,
1021,,,d/0,,,,
1022,,,,,,,
1023,,,,,,,
1024,,,,,d/0,,
1025,,,,,d/0,,
1026,,,,,,,
1027,,,,,,,
1028,,,,,,,
1029,,,,,,,1.2141402376789194
1030,,,1.4270414172942723,,,,
1031,,,,,,,
1032,,,,,d/0,,
1033,,,,,d/0,,
1034,,,,,,,
1035,,,,,,,
1036,,,,,,,
1037,,,,,,,1.066562484888105
1038,0.38721237518636065,0.38721237518636065,,0.38721237518636065,d/0,,-0.0
1039,0.6829081047004717,0.6829081047004717,0.9855939523286115,0.6829081047004717,d/0,1.0283941667143721,-0.0
1040,,,,,,,
1041,,,,,,,
1042,,,,,,,
1043,,,,,,,
1044,,,,,d/0,,
1045,,,,,,,
1046,,,,,,,
1047,,,,,d/0,,
1048,,,,,,,
1049,,,,,,,
1050,,,,,,,0.6581099875431143
1051,,,,,,,
1052,,,0.8292958063087608,,,,
1053,,,,,,,
1054,,,,,,,
1055,,,,,d/0,,
1056,,,,,,,
1057,,,,,,,
1058,,,,,,,
1059,,,,,,,0.6806294878916634
1060,,,,,,d/0,
1061,,,,,d/0,,
1062,,,,,,,
1063,,,,,,,
1064,,,,,,,
1065,,,,,,,
1066,,,,,,,
1067,,,0.6645284386549151,,,,
1068,,,,,,,
1069,,,,,d/0,,
1070,,,,,,,
1071,,,,,d/0,,
1072,,,,,d/0,,
1073,,,,,,,
1074,,,,,,,
