,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
13573,6.0,6.0,9.0,18.0,0.0666666667,4.5,4.0
13574,-15.0,-15.0,-12.0,-45.0,-0.05,-11.0,-11.0
13575,6.0,6.0,9.0,18.0,0.0526315789,4.5,6.0
13576,-3.5,-3.5,-0.5,-10.5,-0.057189542499999996,-3.0,-4.0
13577,13.0,13.0,16.0,39.0,0.057189542499999996,13.0,13.0
13578,4.0,4.0,7.0,12.0,0.1111111111,3.5,6.5
13579,-8.0,-8.0,-5.0,-24.0,-0.0833333333,-4.0,-4.0
13580,11.0,11.0,14.0,33.0,0.07291666665,10.0,12.0
13581,2.5,2.5,5.5,7.5,d/0,3.0,0.0
13582,-7.5,-7.5,-4.5,-22.5,-0.06904761905000001,-2.0,-2.0
13583,4.0,4.0,7.0,12.0,0.0588235294,3.5,8.5
13584,-7.5,-7.5,-4.5,-22.5,-0.07179487179999999,-2.0,-13.0
13585,2.0,2.0,5.0,6.0,d/0,2.5,1.5
13586,5.0,5.0,8.0,15.0,0.0833333333,4.0,3.0
13587,-5.0,-5.0,-2.0,-15.0,-0.05409356725,-3.0,-3.0
13588,11.0,11.0,14.0,33.0,0.0714285714,10.5,12.5
13589,-5.5,-5.5,-2.5,-16.5,-0.06971153845,-5.0,-5.0
13590,13.0,13.0,16.0,39.0,0.0590277778,12.0,14.0
13591,1.5,1.5,4.5,4.5,0.08712121210000001,2.0,2.0
13592,-7.0,-7.0,-4.0,-21.0,d/0,-7.0,-7.0
13593,4.0,4.0,7.0,12.0,0.0666666667,4.0,5.5
13594,-4.0,-4.0,-1.0,-12.0,-0.0666666667,-3.0,-4.0
13595,10.0,10.0,13.0,30.0,0.05572755415,6.0,6.0
13596,5.0,5.0,8.0,15.0,0.0625,4.5,4.5
13597,-2.0,-2.0,1.0,-6.0,-0.07738095235,-2.0,-2.0
13598,7.5,7.5,10.5,22.5,0.06787330315,6.0,6.0
13599,-1.0,-1.0,2.0,-3.0,-0.0555555556,0.5,-2.0
13600,8.0,8.0,11.0,24.0,0.125,6.5,12.5
13601,11.5,11.5,14.5,34.5,0.0590277778,11.0,12.0
13602,4.5,4.5,7.5,13.5,-0.001838235300000001,3.0,-5.0
13603,2.0,2.0,5.0,6.0,0.0555555556,2.5,-2.5
13604,7.5,7.5,10.5,22.5,0.0801282051,7.0,7.0
13605,-5.5,-5.5,-2.5,-16.5,-0.06971153845,-4.0,-4.0
