,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
44408,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44409,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44410,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44411,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44412,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44413,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44414,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44415,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44416,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44417,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44418,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44419,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44420,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44421,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44422,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44423,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44424,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44425,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44426,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44427,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44428,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44429,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44430,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44431,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44432,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44433,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44434,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44435,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44436,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44437,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44438,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44439,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44440,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44441,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44442,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44443,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44444,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44445,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44446,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44447,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44448,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44449,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44450,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44451,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44452,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44453,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44454,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44455,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44456,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44457,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44458,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44459,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44460,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44461,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44462,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44463,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44464,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44465,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44466,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44467,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44468,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44469,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44470,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44471,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44472,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44473,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44474,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44475,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44476,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44477,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44478,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44479,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44480,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44481,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44482,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44483,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44484,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44485,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44486,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44487,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44488,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44489,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44490,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44491,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44492,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44493,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44494,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44495,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44496,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44497,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44498,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44499,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44500,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44501,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44502,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44503,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44504,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44505,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44506,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44507,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44508,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44509,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44510,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44511,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44512,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44513,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44514,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44515,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44516,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44517,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44518,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44519,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44520,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44521,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44522,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44523,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44524,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44525,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44526,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44527,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44528,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44529,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44530,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44531,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44532,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44533,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44534,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44535,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44536,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44537,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44538,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44539,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44540,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44541,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44542,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44543,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44544,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44545,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44546,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44547,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44548,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44549,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44550,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44551,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44552,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44553,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44554,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44555,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44556,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44557,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44558,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44559,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44560,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44561,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44562,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44563,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44564,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44565,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44566,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44567,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44568,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44569,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44570,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44571,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44572,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44573,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44574,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44575,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44576,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44577,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44578,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44579,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44580,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44581,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44582,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44583,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44584,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44585,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44586,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44587,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44588,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44589,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44590,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44591,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44592,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44593,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44594,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44595,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44596,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44597,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44598,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44599,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44600,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44601,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44602,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44603,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44604,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44605,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44606,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44607,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44608,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44609,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44610,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44611,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44612,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44613,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44614,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44615,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44616,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44617,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44618,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44619,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44620,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44621,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44622,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44623,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44624,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44625,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44626,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44627,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44628,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44629,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44630,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44631,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44632,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44633,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44634,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44635,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44636,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44637,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44638,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44639,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44640,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44641,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44642,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44643,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44644,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44645,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44646,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44647,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44648,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44649,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44650,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44651,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44652,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44653,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44654,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44655,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44656,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44657,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44658,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44659,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44660,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44661,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44662,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44663,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44664,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44665,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44666,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44667,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44668,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44669,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44670,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44671,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44672,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44673,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44674,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44675,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44676,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44677,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44678,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44679,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44680,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44681,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44682,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44683,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44684,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44685,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44686,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44687,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44688,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44689,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44690,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44691,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44692,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44693,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44694,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44695,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44696,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44697,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44698,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44699,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44700,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44701,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44702,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44703,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44704,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44705,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44706,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44707,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44708,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44709,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44710,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44711,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44712,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44713,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44714,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44715,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44716,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44717,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44718,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44719,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44720,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44721,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44722,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44723,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44724,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44725,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44726,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44727,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44728,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44729,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44730,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44731,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44732,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44733,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44734,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44735,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44736,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44737,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
44738,0,0,0,0,0,0,0,No-violated,No-violated,No-violated,No-violated,No-violated
